6780275 | Bacillus amyloliquefaciens | cold | rice | The results of the present study indicate that wheat plants exposed to cold stress had an increased level of accumulated proline and decreased MDA level upon inoculation with cold tolerant bacteria and our results conform to those of  reference as they also reported the same when they inoculated Bacillus amyloliquefaciens in rice to alleviate drought and salinity stress. | YES
9415082 | Paenibacillus polymyxa | drought tolerance | tomato | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
9415082 | Pseudomonas | drought tolerance | pepper | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
9415082 | Azospirillum brasilense | drought tolerance | wheat | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
9415082 | Bacillus | drought-stressed | maize | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
9415082 | Achromobacter | drought-stressed | tomato | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
9415082 | Burkholderia | drought tolerance | pepper | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
9415082 | Achromobacter | drought tolerance | tomato | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
9415082 | Achromobacter | drought tolerance | wheat | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
9415082 | Arthrobacter | drought-stressed | maize | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
9706007 | Mesorhizobium ciceri | drought | wheat | Similarly, inoculation of wheat plant with EPS-producing Mesorhizobium ciceri CR-30 and CR-39, Rhizobium leguminosarum LR-30, and Rhizobium phaseoli MR-2 resulted in an improvement in plant growth and biomass and enhancement of the drought resistance capacity of wheat seedlings  reference. | YES
10785826 | Azospirillum brasilense | salt | rice | For this study, we collected the transcriptomic data at seven dpt, as we observed that Azospirillum brasilense could improve rice growth under high salt concentration at this time point. | YES
10805835 | Burkholderia | cold tolerance | soybean | The abundance of Burkholderia in cold stress with and without silicon explains its role in promoting cold tolerance in soybean plants. | YES
9919780 | Marinobacter | drought stress | wheat | The application of Marinobacter lypoliticus and Bacillus subtilis on wheat causes a significant decrease in the effects exerted by salt and drought stress  reference. | YES
10556533 | Bacillus licheniformis | salt stress | sunflower | Similar to our result it was reported in early studies that in marginalized agricultural systems, the rhizobacteria Bacillus licheniformis and Pseudomonas plecoglossicida support the growth of the sunflower plant under salt stress by promoting the expression of the antioxidant enzymes CAT, SOD, and GPX as well as the production of ACC deaminase ACCD and IAA  reference. | YES
11284086 | Variovorax paradoxus | salinity | sugar beet | Three IAA-producing halotolerant PGPMs isolated from halophytes, Micrococcus yunnanensis, Planococcus rifietoensis, and Variovorax paradoxus, have been shown to provide salinity tolerance in sugar beet  Supplementary Table 1   reference. | YES
9686006 | Mesorhizobium ciceri | drought stress | chickpea | Furthermore, some PGPR involved in the alleviation of drought stress include phosphate solubilization among their PGP traits, such as Mesorhizobium ciceri in chickpea  reference, Streptomyces laurentii and Penicillium sp. | YES
9583915 | Azotobacter chroococcum | salinity stress | Dodonaea viscosa | Azotobacter chroococcum has favorable effects on Dodonaea viscosa seedlings, resulting in improved plant growth and seed germination under salinity stress  reference. | YES
10308577 | Pseudomonas azotoformans | saline stress | Brassica juncea | reference For example, Pseudomonas azotoformans and Pseudomonas argentinensis are reported to reduce the saline stress in the Brassica juncea, improve yields, and could be used as a good biofertilizer. | YES
9598349 | Bacillus | salt | Triticum aestivum | reference demonstrated that Bacillus inoculation in salt affected Triticum aestivum seedlings mitigated cellular dehydration through regulating the osmolytes accumulation, such as Pro and soluble sugars. | YES
8230635 | Azospirillum brasilense | drought tolerance | maize | Application of the PGPBs Herbaspirillum seropedicae and Azospirillum brasilense improved drought tolerance in maize  reference; this positive effect may be due to the increase in water use efficiency and enhanced activity of antioxidant enzymes under drought stress. | YES
8760038 | Paenibacillus polymyxa | drought | Arabidopsis | According to the study of  reference, inoculation of Arabidopsis and soybean with Paenibacillus polymyxa CR1 induced the expression of the drought-responsive genes Response to Desiccation 29A RD29A and Response to Desiccation 29B RD29B and improved drought resistance. | YES
10484105 | Rhizobium | drought tolerance | beans | We suggest that Rhizobium strain ‘QHCD11’ may be further developed into a useful inoculant for improving the drought tolerance of faba beans and, potentially, other leguminous. | YES
10534068 | Nocardioides | salinity | wheat | Our findings emphasize Nocardioides sp.–mediated wheat salinity tolerance via ABA-dependent cascade and salt-responsive ion transport system. | YES
9814130 | Bacillus proteolyticus | salinity stress | common bean | As both the isolated PGPB Bacillus proteolyticus Cyn1 and Bacillus safensis Cyn2 have shown healthy and improved plant growth related to their different plant-growth-promoting traits and abiotic stress tolerance and helped to grow healthy common bean plant by decreasing the level of toxicity under salinity stress; hence, these isolated bacteria can be used in circular bioeconomy in the near future in the agricultural industry. | YES
10433232 | Burkholderia phytofirmans | drought stress | Arabidopsis | Burkholderia phytofirmans strain PsJN has been found to reduce salt stress in Arabidopsis  reference and maize  reference, as well as drought stress in wheat  reference. | YES
11133442 | Micrococcus luteus | water stress | chickpea | xiangfengensis LJ89, Bacillus paramycoides L17 and Micrococcus luteus LA9 significantly improved growth of chickpea under water stress 30% FC. | YES
7555750 | Methylobacterium oryzae | drought | lentil | Inoculation of Methylobacterium oryzae into lentil results in significant improvement in the growth performance of plants exposed to drought, including early seedling growth, and improvement of the harvest index  reference. | YES
7308537 | Achromobacter piechaudii | water stress | tomato | In addition, the treatment of tomato and pepper plants with ACC-deaminase producing Achromobacter piechaudii stimulates plant growth during water stress, contributing to larger plant size  reference. | YES
10652019 | Streptomyces iranensis | salinity stress | barley | Here, we report that Streptomyces iranensis HM 35 has profound beneficial effects on helping barley alleviate osmotic, drought and salinity stress. | YES
9390090 | Trichoderma | salinity | Indian mustard | Similarly, Indian mustard and rapeseed plants root-colonized by Trichoderma responded to salinity and drought by increasing their antioxidant activity  reference. | YES
10765411 | Pseudomonas | drought stress | tobacco | We observed that abundant genes from bacterial lineages, particularly Pseudomonas, within the cigar tobacco phyllospheric microbiome contribute to resilience against osmotic and drought stress, heavy metal toxicity, temperature perturbation, organic pollutants, oxidative stress resistance, and UV light damage. | YES
8840115 | Kocuria rhizophila | salt stress | wheat | Furthermore, treatment with two plant growth-promoting bacteria that produce ACC deaminase Kocuria rhizophila 14ASP alleviated the adverse effects of salt stress in wheat plants  reference, reference. | YES
8072474 | Trichoderma | drought tolerance | wheat | Inoculation of wheat with Trichoderma enhances drought tolerance through induced changes in stomatal conductance, net photosynthesis, and chlorophyll fluorescence. | YES
7411952 | Penicillium chrysogenum | salt stress | tomato | In our study, tomato plants colonized with Penicillium chrysogenum showed increased salt tolerance compared to NS plants after application of 300 mM salt stress for 6 weeks  referenceb. | YES
7308537 | Herbaspirillum robiniae | water stress | maize | Although Herbaspirillum seropedicae has been shown to increase the plant size of maize under water stress  reference, to our knowledge, we are the first to document Herbaspirillum robiniae as a PGPR under water stressed conditions. | YES
9205400 | Periconia macrospinosa | drought stress | barley | Here, under salinity and drought stress, barley plants associated with Periconia macrospinosa, N. goegapense, and N. chichastianum indicated more chlorophyll concentration than endophyte-free controls  reference,  reference, suggesting that fungal endophytes have increased barley plants’ tolerance to salinity and drought stress. | YES
9121094 | Pseudomonas | salt stress | Capsicum annuum | reference indicated that Pseudomonas SCPG-7 inoculated from pepper Capsicum annuum L. seeds had the ability to promote plant growth by secreting organic acids, alkaline phosphatase, siderophore, and IAA under salt stress in Shihezi, Xinjiang Province. | YES
8472176 | Achromobacter piechaudii | drought stress | pepper | Other plants, such as tomato and pepper, inoculated with ACC deaminase producing Achromobacter piechaudii ARV8, showed beneficial impacts, such as increased growth, particularly fresh and dry weights, under drought stress  reference. | YES
11284086 | Pantoea agglomerans | salinity | maize | For instance, in maize, application of Pantoea agglomerans or B. megaterium upregulated aquaporin genes, improving root hydraulic conductivity and salinity tolerance  reference;  reference. | YES
8828500 | Trichoderma harzianum | drought tolerance | rice | For example, Serendipita indica enhanced auxin, ABA, SA, and cytokinin levels to enhance the expression of genes involved in the drought stress response of maize hosts  reference, while Trichoderma harzianum improved drought tolerance in rice by modulating the activity of genes for aquaporin and dehydrin, dehydration responsive element binding protein, and superoxide dismutase SOD  reference. | YES
8840115 | Bacillus subtilis | salinity stress | white clover | Bacillus subtilis mitigates salinity stress in white clover  reference. | YES
9712829 | Pseudomonas | salt stress | cotton | Arabidopsis up to 200 mM NaCl  reference, maize up to 150 mM NaCl  reference, wheat up to 200 mM NaCl  reference, cotton 0.35 % NaCl  reference, cucumber 100 mM NaCl  reference, peanut 100 mM NaCl  reference, soybean 100 mM NaCl  reference,  reference, tomato up to 185 mM NaCl  reference, sunflower EC up to 15.9 dS/m  reference, oats and barley EC up to 9.4 dS/m  reference have shown elevated growth under salt stress upon inoculation with Pseudomonas spp. | YES
9712829 | Pseudomonas | salt stress | peanut | Arabidopsis up to 200 mM NaCl  reference, maize up to 150 mM NaCl  reference, wheat up to 200 mM NaCl  reference, cotton 0.35 % NaCl  reference, cucumber 100 mM NaCl  reference, peanut 100 mM NaCl  reference, soybean 100 mM NaCl  reference,  reference, tomato up to 185 mM NaCl  reference, sunflower EC up to 15.9 dS/m  reference, oats and barley EC up to 9.4 dS/m  reference have shown elevated growth under salt stress upon inoculation with Pseudomonas spp. | YES
9712829 | Pseudomonas | salt stress | barley | Arabidopsis up to 200 mM NaCl  reference, maize up to 150 mM NaCl  reference, wheat up to 200 mM NaCl  reference, cotton 0.35 % NaCl  reference, cucumber 100 mM NaCl  reference, peanut 100 mM NaCl  reference, soybean 100 mM NaCl  reference,  reference, tomato up to 185 mM NaCl  reference, sunflower EC up to 15.9 dS/m  reference, oats and barley EC up to 9.4 dS/m  reference have shown elevated growth under salt stress upon inoculation with Pseudomonas spp. | YES
8840115 | Enterobacter cloacae | salinity stress | maize | In terms of growth, biomass, photosynthetic pigments chlorophyll a, b, and total chlorophyll, and carotenoid content, Enterobacter cloacae PM23 mitigated the detrimental effects of salinity stress in maize  reference and  reference. | YES
8234610 | Phyllobacterium brassicacearum | water deficit | Arabidopsis thaliana | The application of Phyllobacterium brassicacearum strain STM196 to Arabidopsis thaliana improved its resistance to moderate water deficit stress by modulating the rate of transpiration and delaying maturity  reference. | YES
6930159 | Marinobacter lipolyticus SM19 | salinity | wheat | inaquosorum and Marinobacter lipolyticus SM19 reduced adverse effects of salinity and drought stresses in wheat. | YES
11465243 | Bacillus halotolerans | salt stress | wheat | For example, Bacillus paramycoides DT-85 and Bacillus licheniformis K11 were found to enhance drought tolerance in wheat and peppers, and Bacillus aryabhattai B8W22 and Bacillus halotolerans MSR-H4 improved salt stress tolerance in rice and wheat  reference;  reference;  reference;  reference. | YES
9030523 | Azospirillum brasilense | drought stress | Cariniana estrellensis | 2020 showed that Azospirillum brasilense and Bacillus species could enhance the level of enzymatic ascorbate peroxidase and superoxide dismutase and non-enzymatic chlorogenic acid, gallic acid, rutin, and synapic acid compounds in the seedlings of two Neotropical tree species Cecropia pachystachya and Cariniana estrellensis to the end of mitigating drought stress  reference. | YES
8869415 | Actinobacteria | salt stress | wheat | Actinobacteria have been reported to promote plant growth under salt stress in tomato  reference, reference, reference, reference, soybean  reference, reference, wheat  reference, reference, alfalfa  reference, and dwarf glasswort  reference. | YES
8869415 | Actinobacteria | salt stress | glasswort | Actinobacteria have been reported to promote plant growth under salt stress in tomato  reference, reference, reference, reference, soybean  reference, reference, wheat  reference, reference, alfalfa  reference, and dwarf glasswort  reference. | YES
8869415 | Actinobacteria | salt stress | soybean | Actinobacteria have been reported to promote plant growth under salt stress in tomato  reference, reference, reference, reference, soybean  reference, reference, wheat  reference, reference, alfalfa  reference, and dwarf glasswort  reference. | YES
11284086 | Azospirillum lipoferum | salinity | Zea mays | Similarly, the application of Azospirillum lipoferum or Azotobacter chroococcum in Zea mays L under salinity enhanced K accumulation and provided salinity tolerance  reference. | YES
9878403 | rhizobacteria | salinity stress | groundnut | Numerous studies have been undertaken over the past 20 years demonstrating the beneficial role of rhizobacteria on plant growth via eliciting salinity stress coping mechanisms in varied crops paddy, rice, chickpea, wheat, groundnut, alfalfa, and tomato  reference;  reference;  reference;  reference;  reference. | YES
7947814 | Azotobacter | water stress | sunflower | reference noted an increase of resistance to water stress in sunflower plants treated with EPS produced by Azotobacter, probably due to their ability to improve soil structure in the rhizosphere. | YES
9885586 | Pseudomonas | salt | Arabidopsis | Pseudomonas PS01 increased salt tolerance while up-regulating LOX2 a JA biosynthesis gene and down-regulating APX2 and GLY17 in Arabidopsis under high salt conditions  reference. | YES
9712829 | Trichoderma asperelloides | salt stress | barley | Trichoderma harzianum, Trichoderma virens, Trichoderma atroviride, Trichoderma asperelloides, Trichoderma longibrachiatum, Trichoderma yunnanense, and Trichoderma afroharzianum have shown the ability to promote seed germination and plant growth of Arabidopsis up to 100 mM NaCl  reference, cucumber up to 200 mM NaCl  reference, wheat up to 200 mM NaCl  reference and barley up to 200 mM NaCl  reference under salt stress  reference. | YES
8869415 | Dermacoccus abyssi | salt stress | tomato | Our results highlight that the inoculation of Dermacoccus abyssi MT1.1T could reduce the negative effects of salt stress in tomato seedlings by growth improvement, total soluble sugars accumulation and hydrogen peroxide reduction. | YES
9728237 | rhizobacterium | drought | broccoli | YNA59 is a useful stress-evading rhizobacterium that improved droughtstress tolerance of broccoli and could be used as a bio-fertilizer under drought conditions. | YES
9121094 | Pseudomonas anguilliseptica | salt stress | Vicia faba | A previous study indicated that the formation of EPS and biofilms produced by the PGPR Pseudomonas anguilliseptica SAW 24 significantly improved the growth of Vicia faba L. under salt stress  reference. | YES
8398416 | Streptomyces coelicolor | water stress | wheat | reference demonstrated potential of endophytic bacterial strains Streptomyces coelicolor DE07, Streptomyces olivaceus DE10 and Streptomyces geysiriensis DE27, isolated from arid and drought affected regions, to increase tolerance of plants to intrinsic water stress and showed plant growth promotion after application to wheat seedlings. | YES
7411952 | Penicillium minioluteum | salinity stress | soybeans | Similarly, the fungus Fusarium culmorum, isolated from the coastal dune grass Leymus mollis, confers salt tolerance ranging from 300–500 mM NaCl in tomato  reference, while Penicillium minioluteum confers salinity stress resistance in soybeans Glycine max  reference. | YES
8760038 | Azospirillum lipoferum | drought | maize | reference reported that inoculation of maize with the endophyte Azospirillum lipoferum enhanced the production of ABA, IAA, and GA in host plants and further improved plant drought resistance. | YES
7933552 | Aspergillus aculeatus | heat stress | perennial ryegrass | Conclusion       In summary, by using perennial ryegrass plants and mutualistic Aspergillus aculeatus, we provide the evidence for the fungal alleviatory effects to the adverse effects of drought and heat stress. | YES
10381829 | Trichoderma longibrachiatum | drought tolerance | Pinus massoniana | The present results are consistent with these findings, and thus it was speculated that Trichoderma longibrachiatum might effectively enhance drought tolerance by regulating root development and stimulating nutrient metabolism in Pinus massoniana. | YES
8940538 | Tobamovirus | drought stress | Nicotiana benthamiana | A plant virus, yellowtail flower mild mottle virus YTMMV, genus Tobamovirus, enhanced drought stress tolerance in Nicotiana benthamiana plants by modulating its metabolic compounds  reference. | YES
10820157 | Rhizophagus irregularis | salt stress | poplar | Conclusions       AMF Rhizophagus irregularis effectively mitigated the deleterious effects of salt stress on the growth of poplar seedlings through multiple mechanisms. | YES
9775229 | Bacillus | drought | tomato | Among them, most used to be linked to Bacillus strains, as reported in Wang et al., 2019, where they described this characteristic as fundamental in Bacillus amyloliquefaciens to induce tomato tolerance to drought  reference. | YES
7308537 | Achromobacter piechaudii | water stress | pepper | In addition, the treatment of tomato and pepper plants with ACC-deaminase producing Achromobacter piechaudii stimulates plant growth during water stress, contributing to larger plant size  reference. | YES
7411952 | Fusarium culmorum | salinity stress | tomato | Similarly, the fungus Fusarium culmorum, isolated from the coastal dune grass Leymus mollis, confers salt tolerance ranging from 300–500 mM NaCl in tomato  reference, while Penicillium minioluteum confers salinity stress resistance in soybeans Glycine max  reference. | YES
8760038 | Paenibacillus polymyxa CR1 | drought | soybean | According to the study of  reference, inoculation of Arabidopsis and soybean with Paenibacillus polymyxa CR1 induced the expression of the drought-responsive genes Response to Desiccation 29A RD29A and Response to Desiccation 29B RD29B and improved drought resistance. | YES
10535095 | Bacillus thuringiensis | salinity stress | maize | demonstrated that Bacillus thuringiensis PM25 ameliorates oxidative damage caused by salinity stress in maize by regulating growth, leaf pigments, the antioxidant defence system, and stress responsive gene expression. | YES
6930159 | Halomonas variabilis | salinity | chickpea | reference showed that EPS producing ST-PGPR Halomonas variabilis HT1 and Planococcus rifietoensis RT4 improved chickpea growth and stabilization of soil structure and aggregation under salinity. | YES
9030523 | Bacillus | drought stress | Cecropia pachystachya | 2020 showed that Azospirillum brasilense and Bacillus species could enhance the level of enzymatic ascorbate peroxidase and superoxide dismutase and non-enzymatic chlorogenic acid, gallic acid, rutin, and synapic acid compounds in the seedlings of two Neotropical tree species Cecropia pachystachya and Cariniana estrellensis to the end of mitigating drought stress  reference. | YES
11284086 | Variovorax paradoxus | salt stress | Beta vulgaris | Additionally, multiple species of ACC deaminase producing halotolerant PGPMs with additional growth-promoting properties isolated from halophytes, Planococcus rifietoensis, Variovorax paradoxus, and Manglietia yunnanensis, have been shown to provide tolerance to salt stress in Beta vulgaris by reducing ET content  reference. | YES
9634556 | Pseudomonas | cold tolerance | wheat | Likewise, increased cold tolerance was observed in wheat seedlings when treated with Pseudomonas sp. | YES
9121094 | Klebsiella oxytoca | salt stress | cotton | The bacterial strain Klebsiella oxytoca Rs-5 was screened from the salinized soil of cotton in Xinjiang Province and could relieve salt stress and promote cotton seedling growth  reference. | YES
9600683 | Periconia macrospinosa | drought stress | wheat | reference reported that endophytic fungi Neocamarosporium goegapense, Neocamarosporium chichastianum, and Periconia macrospinosa isolated from a desert plant alleviated drought stress in wheat and cucumber by boosting antioxidant defense enzymes. | YES
9121094 | Bacillus atrophaeus | salt stress | maize | In this study, inoculating two strains, Bacillus atrophaeus WZYH01 and Planococcus soli WZYH02, significantly reduced the level of Na+ and upregulated the expression of ZmNHX and ZmHKT genes in maize under salt stress, indicating that inoculated strains might reduce the content of Na+ in maize by isolating Na+ into vacuoles and excreting Na+ from cells to improve Na+ toxicity and salt tolerance  reference. | YES
9570234 | Trichoderma harzianum | drought tolerance | pepper | Recently, a collection of Trichoderma harzianum mutants obtained by mutagenesis with ethyl methanesulfonate enhanced drought tolerance in Jalapeño pepper plants, phosphorus assimilation, and antagonism against phytopathogenic fungi  reference. | YES
8869415 | Dermacoccus abyssi | salt stress | tomato | Both experimental and genome analysis data suggested that Dermacoccus abyssi MT1.1T reduced oxidative damage from salt stress in tomato seedlings by H2O2 scavenging ability via both enzymatic catalase and non-enzymatic glutathionylspermidine antioxidative system. | YES
11465243 | Bacillus velezensis | drought stress | rice | These results indicate that ROS accumulation plays a crucial role in plant tolerance to abiotic stresses and support our finding that Bacillus velezensis GH1-13 enhances drought stress tolerance in rice by activating the expression of ROS-scavenging genes and suppressing the accumulation of ROS. | YES
11048422 | Bacillus | salt tolerance | wheat | reference reported that the application of Bacillus halotolerant KKD1 during wheat cultivation under salt-stressed conditions significantly enhanced plant growth and salt tolerance by inducing a plant stress response that included modulation of phytohormone levels, regulation of lipid peroxidation, accumulation of betaine, and exclusion of Na+. | YES
9268828 | Bacillus safensis | salinity | maize | Moreover, in the current investigation, Bacillus safensis PM22 stimulated flavonoid, phenolic, and ascorbic acid synthesis mechanisms in maize exposed to salinity stress and enhanced plant tolerance to salinity. | YES
8891170 | Aspergillus terreus | saline conditions | rice | The application of Aspergillus terreus mitigates salt-related consequences in plants, which results in considerable increases in growth, biomass production up to 30% in maize; 25% in rice, and RWC 11% maize; 14% rice under saline conditions  reference. | YES
7118072 | Penicillium chrysogenum | salt stress | tomato | We can, therefore, conclude that the two endophytes Penicillium brevicompactum and Penicillium chrysogenum mitigated salt stress in lettuce and tomato, provoking an efficient gain of carbon through a higher photosynthetic energy production and controlling the negative effect of sodium ions, likely by sequestration in vacuoles. | YES
10623132 | Pseudomonas simiae | drought stress | Glycine max | When inoculated into Glycine max, the Pseudomonas simiae strain AU mitigates drought stress by producing phytohormones, particularly SA, and upregulating the Tf of DREB, osmoprotactans, and water transporter genes  reference. | YES
8398416 | Bacillus subtilis | drought stress | Brachypodium distachyon | In the grass Brachypodium distachyon, drought stress was mitigated with the help of an endophytic bacterium Bacillus subtilis B26, which also upregulated the stress responsive genes  reference. | YES
9608499 | Bacillus | saline conditions | wheat | The ABA level was noticed to be high in plants grown under saline conditions but wheat plants inoculated with halophilic strains were observed to have decreased ABA levels for the purpose of mitigating salinity stress that supports the previous findings of ABA level reduction in inoculated Bacillus strains plants facing salt stress  reference. | YES
10702945 | Rhizobium tropici | salinity | bean | For instance, rhizobacteria such as Rhizobium tropici CIAT 899 have been used with the bean Phaseolus vulgaris as a model system to demonstrate that rhizobacteria delivered to the soil after coating dissolution are able to infect seedling roots, form root nodules, enhance yields, boost germination, and mitigate the effects of soil salinity  reference. | YES
8840115 | Enterobacter cloacae | salinity stress | maize | The strain Enterobacter cloacae PM23 showed a promising role in mitigating salinity stress by modulating the antioxidant defensive system, reducing oxidative stress markers, and accumulating soluble and compatible solutes in maize plants. | YES
8891170 | Aspergillus terreus | saline conditions | maize | The application of Aspergillus terreus mitigates salt-related consequences in plants, which results in considerable increases in growth, biomass production up to 30% in maize; 25% in rice, and RWC 11% maize; 14% rice under saline conditions  reference. | YES
9121094 | Pseudomonas putida | osmotic stress | cotton | Pseudomonas putida Rs-198 isolated from a cotton alkaline soil in Xinjiang mitigated osmotic stress in cotton seedlings, which led to an improved germination rate, healthy stands, and growth parameters  reference. | YES
8472176 | Pseudomonas putida | drought | soybean | Pseudomonas putida H-2-3 mitigated the drought and salinity stress effects on soybean by GA production ability. | YES
10548211 | Pseudomonas | salt stress | soybean | It has been observed that Bacillus, Pseudomonas, and Rhizobacteria mitigate the negative effects of salt stress in soybean  reference;  reference;  reference. | YES
11048422 | Microbacterium azadirachtae | salt stress | maize | These findings emphasize the potential of utilizing Microbacterium azadirachtae CNUC13 as a bioinoculant to enhance salt stress tolerance in maize, providing an environmentally friendly approach to mitigate the negative effects of salinity and promote sustainable agriculture. | YES
10785826 | Azospirillum brasilense | salt stress | rice | We selected the higher concentration, 200 mM, of NaCl treatment as we observed that Azospirillum brasilense could mitigate salt stress in rice even at this concentration. | YES
10890545 | Lysinibacillus fusiformis | drought stress | soybean | A previous study reported that treatment with Lysinibacillus fusiformis L. PLT16 mitigated drought stress in soybean plants  reference. | YES
8840115 | Bacillus polymyxa | salt stress | maize | Egamberdiyeva  reference found that Plant growth-promoting bacteria Bacillus polymyxa BcP26 can mitigate salt stress and nutrient acquisition of maize in calcisol soil, so effectively help in alleviating salt stress. | YES
9598349 | Bacillus | salt | Triticum aestivum | Similarly, by inoculating Bacillus in the salt stressed Triticum aestivum  reference, the salt-induced osmotic stress was mitigated by lowering the Pro synthesis, which is in congruence with the present findings. | YES
9030523 | Azospirillum brasilense | drought stress | Cecropia pachystachya | 2020 showed that Azospirillum brasilense and Bacillus species could enhance the level of enzymatic ascorbate peroxidase and superoxide dismutase and non-enzymatic chlorogenic acid, gallic acid, rutin, and synapic acid compounds in the seedlings of two Neotropical tree species Cecropia pachystachya and Cariniana estrellensis to the end of mitigating drought stress  reference. | YES
8869415 | Desulfosoma profundi | salt stress | tomato | from two saline sites in the northeast region of Algeria promoted the growth of wheat under 0.25 to 1 M NaCl  reference; and Dermacoccus barathri MT2.1T and Desulfosoma profundi MT2.2T from deep-sea sediments mitigated salt stress in tomato seedlings under 150 mM NaCl  reference. | YES
10548211 | Rhizobacteria | salt stress | soybean | It has been observed that Bacillus, Pseudomonas, and Rhizobacteria mitigate the negative effects of salt stress in soybean  reference;  reference;  reference. | YES
7923115 | Azospirillum brasilense | drought stress | Arabidopsis thaliana | ABA-producing bacteria, such as Azospirillum brasilense, were shown to mitigate drought stress in Arabidopsis thaliana by enhancing plant ABA content  reference. | YES
7118072 | Penicillium brevicompactum | salt stress | lettuce | We can, therefore, conclude that the two endophytes Penicillium brevicompactum and Penicillium chrysogenum mitigated salt stress in lettuce and tomato, provoking an efficient gain of carbon through a higher photosynthetic energy production and controlling the negative effect of sodium ions, likely by sequestration in vacuoles. | YES
9608499 | Bacillus | salinity stress | wheat | The ABA level was noticed to be high in plants grown under saline conditions but wheat plants inoculated with halophilic strains were observed to have decreased ABA levels for the purpose of mitigating salinity stress that supports the previous findings of ABA level reduction in inoculated Bacillus strains plants facing salt stress  reference. | YES
8773105 | Azotobacter | salinity stress | wheat | Furthermore, inoculation of Azotobacter strains increased K+ uptake and exclusion of Na+, which mitigated the negative impact of salinity stress in wheat, ensuring increased biomass and grain yield  reference. | YES
9995459 | Novosphingobium | drought | alfalfa | This suggests that Pseudomonas and Novosphingobium have a high potential to enhance the adaptation of alfalfa to drought stress because of their high adaptability to drought environments and affinity for alfalfa roots. | YES
9121094 | Planococcus soli | saline conditions | maize | In conclusion, this study showed that Bacillus atrophaeus WZYH01 and Planococcus soli WZYH02 could be used as eco-friendly PGPR based on their potential in promoting and protecting maize plant growth under saline conditions. | YES
9309559 | Variovorax paradoxus | salinity | cucumber | reference reported that rhizospheric bacterial species Variovorax paradoxus JN858091, Pseudomonas fluorescens JN858088, and B. megeterium JN858098 have potential PGP attributes such as siderophore production, phosphate solubilization, exopolysaccharides production, indole acetic acid production, and ACC deaminase activity under both saline and normal conditions that alleviate the negative impacts of salinity and enhance the nutrients uptake for plant growth in cucumber plants. | YES
8398416 | Streptomyces coelicolor | drought | wheat | reference demonstrated potential of endophytic bacterial strains Streptomyces coelicolor DE07, Streptomyces olivaceus DE10 and Streptomyces geysiriensis DE27, isolated from arid and drought affected regions, to increase tolerance of plants to intrinsic water stress and showed plant growth promotion after application to wheat seedlings. | YES
