6930159 | Pseudomonas | salinity | Arthrocnemum | The diazotrophic salt-tolerant bacterial strains of Klebsiella, Agrobacterium, Pseudomonas, and Ochrobactrum isolated from the roots of a halophytic plant, Arthrocnemum indicum showed salinity tolerance ranging from 4 to 8% NaCl, and improved the productivity of peanut in saline as well as in control conditions -REF-. | NO
7820118 | Staphylococcus | salt | rice | The current study is aimed towards investigating the growth patterns and photosynthetic responses of rice and tomato plants upon inoculation with halotolerant PGPB Staphylococcus sciuri ET101 under salt stress conditions. | NO
9121094 | Planococcus soli | salt | Zea mays | The effects of Bacillus atrophaeus WZYH01 YL07 and Planococcus soli WZYH02 YL10 on the growth and development of maize Zea mays L. under salt stress ECe = 5.9 dS/m were further studied. | NO
7155768 | Bacillus licheniformis | drought | maize | Here, we used the automated high throughput phenotyping screening facility PhenoLab that allows precise control of soil watering to decipher the potential of spore forming Bacillus licheniformis FMCH001 in increasing drought tolerance in maize. | NO
7845453 | Enterobacter | drought | Tripogonella spicata | Furthermore, -REF- showed that Enterobacter sp., Bacillus sp., and Rhizobium sp., isolated from Tripogonella spicata, were also able to improve some plant growth and gas exchange parameters in sorghum growing under drought conditions -REF-, -REF-. | NO
11233480 | Potexvirus | drought | Plum | Studies have shown that the interaction between Potexvirus RNA virus Potato virus X PVX and Potyvirus RNA virus Plum pox virus PPV can lead to improved tolerance to drought in Nicotiana benthamiana and Arabidopsis thaliana, suggesting that increased virulence exhibited by the synergistic interaction of these viruses may confer benefits in response to drought conditions Aguilar et al. | NO
8426455 | Actinobacteria | drought | rice | Such strategies may include: 1 the discovery and inoculation of plant growth-promoting microbes into agricultural fields, such as the phyla Actinobacteria and Fusobacteria, the genus Streptomyces; 2 the manipulation of crop genetic pathways that regulate microbiota homeostasis, such as the genes that regulate roots exuding complex carbon compounds, could lead to a more beneficial and drought-resilient microbiota, which could, in turn, improve the performance of natural ecosystems and crops; 3 the closer interconnections of drought-negative responsive taxa used as an important microbial trait to screen excellent drought-tolerant rice; 4 the management of soil microbiota through agricultural practices that promote plant drought tolerance. | NO
6898677 | Penicillium | drought | wheat | Results These NGS-based ITS sequences discriminated core fungal endophytes in seeds of wheat plants subjected to drought stress after inoculation of parental seeds with the plant growth promoter Penicillium sp. | NO
9393590 | actinobacteria | saline conditions | Schoenus arenicola | In this study, the properties of the marine actinobacteria Schoenus arenicola as a PB and bio-protector under normal and saline conditions were evaluated in tomato plants. | NO
7077179 | Miuraea persicae | water deficit | Turnip | The dramatic influence of a water deficit applied to Brassica rapa infected source plants on the transmission efficiency of two unrelated virus species Cauliflower mosaic virus; CaMV; caulimovirus and Turnip mosaic virus; TuMV; potyvirus, transmitted in a non-circulative way by Miuraea persicae, was reported -REF-. | NO
10681223 | Metarhizium robertsii | water deficit | Zea mays | Here we report the results of a greenhouse experiment to compare the effects of the interaction of endophytic colonization and deficit, adequate, and excess soil moisture on the response of maize, Zea mays L. We hypothesized that plants subjected to water deficit or excess and colonized by Metarhizium robertsii will have greater height, biomass, and chlorophyll content than non-colonized plants subjected to water stress. | NO
9268828 | Bacillus | salt | maize | Transcription Analysis of salt Stress Tolerance Responsible Genes The Qiagen RNeasy Plant Mini kit was used to extract total RNA from control, salt-stressed, and Bacillus safensis-inoculated maize plants -REF-. | NO
9828629 | Aspergillus aculeatus | salt | Scilla | To give just a few examples, severe drought stress significantly reduced the Serendipita indica‐mediated root growth promotion on Zea mays plants Zhang et al., -REF-, while high salt conditions minimized the root growth promoting effect of Aspergillus aculeatus endophytes on Cynodon dactylon plants Xie et al., -REF-. | NO
9828629 | Aspergillus aculeatus | salt | Cynodon dactylon | To give just a few examples, severe drought stress significantly reduced the Serendipita indica‐mediated root growth promotion on Zea mays plants Zhang et al., -REF-, while high salt conditions minimized the root growth promoting effect of Aspergillus aculeatus endophytes on Cynodon dactylon plants Xie et al., -REF-. | NO
10884199 | Bacillus subtilis | drought | maize | The current study investigated the potential of two bacterial strains; Bacillus subtilis SRJ4 Accession # MT367716 and Curtobacterium citreum MJ1 Accession # MT367717 to alleviate the drought related stress of different levels on maize plants. | NO
7933552 | Aspergillus | heat | perennial ryegrass | The objective of this study was to assess Aspergillus aculeatus-induced response mechanisms to drought and heat resistance in perennial ryegrass. | NO
10341983 | Escherichia coli | salt | potato | -REF- 2021 used Escherichia coli BL21 to express an sttcp13-Gst tag fusion protein and verified that the expression of the potato transcription factor StTCP13 gene is induced by high salt stress and can improve the tolerance of Escherichia coli to high salt stress, indicating that StTCP13 plays an important role in response to salt stress -REF-. | NO
7550623 | Pseudomonas chlororaphis | salinity | wheat | In the present study, the specific role of phenazine production by rhizosphere-colonizing Pseudomonas in mediating the inhibitory effects of salinity on wheat seed germination and seedling growth in four different varieties was investigated using Pseudomonas chlororaphis 30-84 wild type and isogenic derivatives deficient or enhanced in phenazine production. | NO
8869415 | Dermacoccus abyssi | salt | tomato | The proline content of Dermacoccus abyssi MT1.1T inoculated tomato showed lower than non-inoculated tomato under salt stress, but significantly higher than non-inoculated tomato without salt stress -REF-B. | NO
11359853 | Funneliformis verruculosum | heat | tomato | Discussion In our previous work, by comparing the effects of seven mycorrhizal species Rhizophagus irregularis, Funneliformis mosseae, Funneliformis geosporum, Funneliformis verruculosum, Funneliformis coronatum, Septoglomus deserticola, Septoglomus constrictum, we found that Septoglomus constrictum effectively enhanced tomato tolerance to drought and heat stress -REF-. | NO
7704454 | Botrytis | drought-stressed | Arabidopsis | Conversely, drought-stressed tomato are less susceptible to Botrytis infection -REF-, whereas drought stress in Arabidopsis plants resulted in an increased Botrytis growth rate in an accession-dependent manner -REF-. | NO
8952307 | Pseudomonas syringae | heat | broccoli | In order to get an idea of the transcriptional regulations of BoPROPEPs under stress, we explored the expression changes of BoPROPEP1 to BoPROPEP4 in 11-day-old broccoli leaves and roots in response to NaCl 100 mM, heat 37 °C, ABA 5 µM, SA 2 mM and Pseudomonas syringae DC3000 OD600 = 0.02 treatments. | NO
10745732 | endophytic bacterium | osmotic stress | wheat | This work is devoted to the study of the effects of endophytic bacterium Bacillus subtilis 10-4 on the hormonal status of two wheat genotypes with contrasting drought sensitivities exposed to 12% polyethylene glycol-6000 PEG which caused osmotic stress, as well as assessment of plant growth and cell wall tolerance parameters. | NO
9428627 | Glomus | drought-stressed | Zea mays | Analyses have been done on leaves obtained from non-treated plants control, drought-stressed plants, and drought-stressed Zea mays developed from seeds inoculated with Glomus sp. | NO
10255858 | Pantoea alhagi | salt | rice | The exopolysaccharide-deficient Pantoea alhagi ΔpspD strain and the WT Pantoea alhagi NX-11 were tested in hydroponic experiments to determine their ability to induce rice salt resistance. | NO
8225083 | Pseudomonas putida | heat | wheat | -REF- investigated the effect of plant growth-promoting thermotolerant Pseudomonas putida strain AKMP7 on the growth of wheat plants to heat stress. | NO
10671349 | Bacillus amyloliquefaciens | drought | Arabidopsis | -REF- investigated Bacillus amyloliquefaciens FZB42’s role in enhancing drought tolerance in Arabidopsis. | NO
10785826 | Azospirillum brasilense | salt | rice | We hypothesized that Azospirillum brasilense would improve rice growth under high salt stress and regulate host gene expression. | NO
9733834 | Saccharomyces cerevisiae | salinity | date palm | The function of date palm salinity responsive genes was studied by -REF-, who showed that the expression of the Phoenix dactylifera metallothionein gene PdMT2A in Saccharomyces cerevisiae, a salinity sensitive yeast mutant, enhanced its drought, oxidative, and salinity stresses tolerance. | NO
9310733 | Azospirillum brasilense | salinity | Zea mays | Here we report the use of radioactive carbon‐11 t ½ 20.4 min to examine the metabolic and physiological responses of Zea mays to Azospirillum brasilense HM053 inoculation while plants were subjected to salinity and low nitrogen stresses. | NO
9393590 | Bacillus atrophaeus | salt | Suaeda mollis | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran -REF-; -REF-; -REF-; -REF-. | NO
7688926 | Bacteriophage | salt | Arabidopsis | Na+ contents of shoots A and roots Bacteriophage K+ contents of shoots C and roots D. K+/Na+ ratio in Arabidopsis shoots E and roots F. White, light gray, dark gray, and black bars represent CK only water, FZB42 VOCs only FZB42 VOCs, Salt only salt stress, and Salt + FZB42 VOCs salt stress + FZB42 VOCs treatments, respectively. | NO
9205400 | Periconia macrospinosa | drought | barley | The present study is therefore focused on the possible role of three halotolerant endophytic fungi, i.e., Periconia macrospinosa, Neocamarosporium goegapense, and N. chichastianum, isolated from roots of salt lake plants growing in the central desert of Iran, in alleviating the adverse effects of salinity and drought stresses on barley under greenhouse conditions. | NO
7344409 | Pantoea agglomerans | saline stress | Zea mays | Analysis of the gene expression of Pantoea agglomerans and Zea mays roots infected with Bacillus megaterium showed that the PIP2 and ZmPIP1-1 genes were up-regulated under saline stress conditions, helping to increase the values of hydraulic conductance in inoculated plants -REF-. | NO
8398416 | Pantoea alhagi | drought | Alhagi sparsifolia | -REF- reported endophytic strain Pantoea alhagi isolated from Alhagi sparsifolia, after inoculation, enhanced the growth of wheat seedlings under drought conditions, additionally the endophyte-treated plant showed enhanced accumulation of soluble sugars and decreased concentrations of malondialdehyde. | NO
11233480 | RNA viruses | drought | Tobacco | For instance, the first descriptions of a virus-dependent increase in plant tolerance to drought have been associated with RNA viruses such as Bromovirus Brome mosaic virus BMV, Cucumovirus Cucumber mosaic virus CMV, TMV, and Tobravirus Tobacco rattle virus TRV Xu et al. | NO
10681223 | Metarhizium robertsii | water stress | Zea mays | Here we report the results of a greenhouse experiment to compare the effects of the interaction of endophytic colonization and deficit, adequate, and excess soil moisture on the response of maize, Zea mays L. We hypothesized that plants subjected to water deficit or excess and colonized by Metarhizium robertsii will have greater height, biomass, and chlorophyll content than non-colonized plants subjected to water stress. | NO
10745732 | Bacillus subtilis | drought | wheat | A comparative analysis was conducted to evaluate the effects of seed priming with endophytic bacterium Bacillus subtilis 10-4 BS on the hormonal system and cell wall tolerance lipid peroxidation LPO, electrolyte leakage EL, and root lignin deposition of two Triticum aestivum L. wheat varieties with contrasting drought sensitivities Ekada 70—drought-tolerant DT; Salavat Yulaev—drought-sensitive DS under normal conditions and 12% polyethylene glycol-6000 PEG-induced osmotic stress. | NO
11121501 | Fusarium | saline conditions | Solanum lycopersicum | Increased incidence of Fusarium wilt in Solanum lycopersicum tomato under salt stress was found to be caused by more sporulation of the fungi under saline conditions. | NO
10516563 | Oerskovia | salt | rice | Among them six different genera Bacillus, Microbacterium, Achromobacter, Paraburkholderia, Aeromonas, Pseudomonas were isolated from commercial rice and seven different genera Bacillus, Aeromonas, Achromobacter, Microbacterium, Staphylococcus, Oerskovia, Cellulomonas from wild rice from both control unpaired and paired conditions under 0mM and 100mM salt stress. | NO
9518148 | Priestia aryabhattai | saline conditions | Triticum aestivum | The aim of the current study was to address the objectives: i isolation of endophytes from tissue of wheat crops; ii evaluation of abiotic salinity, drought, heavy metal stress tolerance, antagonistic potential against fungal pathogens, and extracellular enzymes production by endophytic isolates; iii assessment of essential PGP metabolite production including indole-3-acetic acid IAA, siderophores, NH3, HCN and ACC deaminase, and mineral P, K and Zn solubilization by endophytes; iv identification using 16S rRNA of endophytic strain BPR-9 and assessment of synthesis of PGP substances under saline conditions; v evaluation of inoculation impact of Priestia aryabhattai strain BPR-9 on germination, length and vigor indices of Triticum aestivum L. seedlings; and vi determination of chlorophyll a and b, carotenoids, relative leaf water content RLWC, electrolyte leakage EL and antioxidant enzymes in salt-treated and Priestia aryabhattai strain BPR-9-inoculated wheat seedlings. | NO
9030523 | Botrytis cinerea | salt | tomato | Similarly, tomato SlAIM1 RNA interference plants with reduced abscisic acid-induced myb1 SlAIM1 gene expression were shown to have increased susceptibility to the necrotrophic fungus Botrytis cinerea and increased sensitivity to salt and oxidative stress -REF-, suggesting that SlAIM1 integrates plant responses to pathogens and abiotic stresses by modulating responses to ABA. | NO
7923115 | Bacillus megaterium | osmotic stress | Rice | Association of PB50 Strain on Rice Leaf Surface and Its Impact on Stomatal Closure The impact of Bacillus megaterium PB50 on the rice stomatal complex under normal and osmotic stress conditions was assessed in a gnotobiotic experiment. | NO
9961515 | Cladosporium fulvum | salinity | Tomato | Therefore, we analyzed and compared the transcriptomic responses of resistant and susceptible genotypes to seven biotic stresses Cladosporium fulvum, Phytophthora infestans, Pseudomonas syringae, Ralstonia solanacearum, Sclerotinia sclerotiorum, Tomato spotted wilt virus TSWV and Tuta absoluta and five abiotic stresses drought, salinity, low temperatures, and oxidative stress to identify genes involved in response to multiple stressors. | NO
9713481 | Burkholderia pyrrocinia | salinity | Arabidopsis thaliana | Out of bacterial determinants to elicit plant physiological changes, we investigated the effects of volatile organic compounds VOCs produced by Burkholderia pyrrocinia CNUC9 on growth promotion and salinity tolerance in Arabidopsis thaliana. | NO
9608499 | Bacillus | salt | Wheat | Regulation of Photosynthesis in Wheat by BACILLUS Strains Wheat plants inoculated with Bacillus strains under salt stress conditions were studied for photosynthesis and stomatal conductance regulation. | NO
10671349 | Gluconacetobacter diazotrophicus | drought | sugarcane | Gluconacetobacter diazotrophicus PAL5, a diazotroph proficient in nitrogen fixation and root colonization in sugarcane, sparked distinct gene expression responses to drought in sugarcane roots and shoots -REF-. | NO
8869415 | Dermacoccus barathri | salt | wheat | from two saline sites in the northeast region of Algeria promoted the growth of wheat under 0.25 to 1 M NaCl -REF-; and Dermacoccus barathri MT2.1T and Desulfosoma profundi MT2.2T from deep-sea sediments mitigated salt stress in tomato seedlings under 150 mM NaCl -REF-. | NO
11280422 | Metarhizium robertsii | water stress | Zea mays | In this study, we report the results of a greenhouse experiment to examine the interactions of endophytic colonization by Metarhizium robertsii, feeding by larval black cutworm BCW, Agrotis ipsilon Hufnagel O. Lepidoptera: F. Noctuidae, an economically important early-season pest of maize -REF-, and deficit, adequate, and excess soil moisture levels on the response of maize Zea mays L.. We hypothesized that maize subjected to water stress deficit or excess and colonized by Metarhizium robertsii will have greater height, biomass, and chlorophyll content than non-colonized plants subjected to water stress. | NO
8877356 | Pseudomonas syringae | drought | Arabidopsis | The overexpression of CBP60g in Arabidopsis increased SA accumulation, tolerance to drought stress, expression of the defense genes, and resistance to Pseudomonas syringae -REF-. | NO
11208634 | Bacillus subtilis | osmotic stress | rice | Bacterial cultures consisting of endophytic PGPR Bacillus subtilis and Bacillus aryabhattai and an epiphytic PGPR Bacillus aryabhattai were administered at three critical stages: transplantation of 42-day-old seedlings, vegetative stage at five weeks post-transplantation, and panicle initiation stage at seven weeks post-transplantation.ResultsSalt stress induced osmotic stress, ionic imbalances, and oxidative damage in rice plants, with consequent negative effects on growth, decrease in photosynthetic efficiency, and changes in hormonal regulation, along with increased methylglyoxal MG toxicity. | NO
11355039 | Escherichia coli | heat | tobacco | PtHSP18.2, when overexpressed in Escherichia coli, showed an association with the maintenance of cell viability under HS, whereas PtsHSP17.2, when overexpressed in tobacco, showed a significant increase in heat tolerance in the transgenic plants -REF-, -REF-. | NO
7343901 | Entamoeba coli | drought | Arabidopsis | The AtMT2 promoter was selected since it represents a general abiotic stress promoter and over-expression of MTs in various model systems like Arabidopsis, tobacco, yeast and Entamoeba coli established its functional role in homeostasis and tolerance to heavy metal ions, high salinity, drought, low temperature, heavy metal ions, ABA, and ethylene. | NO
7343901 | Entamoeba coli | drought | tobacco | The AtMT2 promoter was selected since it represents a general abiotic stress promoter and over-expression of MTs in various model systems like Arabidopsis, tobacco, yeast and Entamoeba coli established its functional role in homeostasis and tolerance to heavy metal ions, high salinity, drought, low temperature, heavy metal ions, ABA, and ethylene. | NO
10101020 | Bacillus marisflavi | salt | Fig | Combined with high-throughput sequencing data, the strains with higher abundance in the phyllosphere and rhizosphere were selected to verify the growth-promoting function of rice seeds under salt stress, including Kushneria konosiri 1-1 in the phyllosphere and Bacillus marisflavi 23-1 in the rhizosphere Fig. | NO
6780275 | Bacillus | cold | wheat | The wheat seeds were inoculated with PGPR Bacillus and grown on MS media at 14 ± 2 °C and 25 ± 2 °C to analyze the cold stress tolerance potential of inoculated Bacillus. | NO
9687558 | endophytic bacterium | saline conditions | palms | A bacterial strain of the genus Marinobacter i.e., Marinobacter algicola is an endophytic bacterium previously identified in date palms under saline conditions -REF-. | NO
6930159 | Pseudomonas putida | saline conditions | Coleus | -REF- reported that bacterial strains of Pseuodomonas stutzeri, Stenotrophomonas maltophilia, and Pseudomonas putida isolated from the Coleus rhizosphere produced IAA, gibberellic acid, and CK under saline conditions. | NO
11048422 | Microbacterium azadirachtae | salinity | maize | The impacts of Microbacterium azadirachtae strain CNUC13 on maize Zea mays L. germination, growth, and development with salinity were further examined. | NO
10785826 | Azospirillum brasilense | salt | rice | In this study, we focused on genes previously implicated in salt response and tolerance in rice and rice- Azospirillum brasilense interaction and compared their expression profiles across the treatments. | NO
11205796 | Enterobacter ludwigii | heat | Rice | Effect of EPSs from Enterobacter ludwigii on Rice under Abiotic Stresses The abiotic stress assay was conducted with 3 different conditions other than normal conditions: salinity, drought, and heat stress. | NO
6898677 | Zygomycota | drought | wheat | Matrix 1 consists of the sequence abundance ITS 5.8S gene of fungal phyla-Ascomycota, Basidiomycota, Chytrideomycota, and Zygomycota and diversity Shannon-Weiver, richness, and evenness of fungal communities in matrix 2 associated with three generation G1, G2, and G3 of wheat seeds under standard-control, drought, inoculant, and drought + inoculant treatments. | NO
10923648 | Fusarium | drought | potatoes | Recently, a combined approach was adopted to study both biotic and abiotic stress responses in sweet potatoes and identified the role of IbPIF3.1 TF under drought and Fusarium wilt stresses -REF-. | NO
7344409 | Variovorax paradoxus | drought | wheat | -REF- assessed the ability to alleviate drought stress in wheat by using strains of Variovorax paradoxus RAA3, Pseudomonas palleroniana DPB16, and Pseudomonas sp. | NO
11205796 | Enterobacter ludwigii | drought | Rice | Effect of EPSs from Enterobacter ludwigii on Rice under Abiotic Stresses The abiotic stress assay was conducted with 3 different conditions other than normal conditions: salinity, drought, and heat stress. | NO
11233480 | Tobravirus | drought | Cucumber | For instance, the first descriptions of a virus-dependent increase in plant tolerance to drought have been associated with RNA viruses such as Bromovirus Brome mosaic virus BMV, Cucumovirus Cucumber mosaic virus CMV, TMV, and Tobravirus Tobacco rattle virus TRV Xu et al. | NO
7077179 | luteovirus | water deficit | Turnip | In another study, when a water deficit was applied to Arabidopsis thaliana Col-0 infected with Turnip yellows virus TuYV, a phloem-restricted luteovirus, transmission efficiency was reduced by 50%, most probably through alteration of feeding behaviour of the vector -REF-. | NO
10255858 | Rahnella aquatilis | salt | Robinia pseudoacacia | -REF- analyzed the activities of VOCs produced by Rahnella aquatilis JZ-GX1 in Robinia pseudoacacia subjected to salt stress. | NO
8869415 | Dermacoccus abyssi | salt | tomato | In this study, we aimed to investigate the potential of deep-sea Dermacoccus abyssi MT1.1T to mitigate salt stress in tomato seedlings and identified genes related to plant growth promotion and salt stress mitigation. | NO
7933552 | Aspergillus aculeatus | heat | Perennial Ryegrass | Membrane Lipid Peroxidation and Antioxidant Enzyme Activity of Perennial Ryegrass To explore the protective mechanism of Aspergillus aculeatus on cell membrane under drought and heat stress, the leaf EL, MDA, and H2O2 levels were measured. | NO
9393590 | Periconia | salt | Seidlitzia | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran -REF-; -REF-; -REF-; -REF-. | NO
8875824 | Phytophthora cinnamomi | cold | cork oak | Candidate stress-related genes were selected from the analysis of publicly available expression datasets obtained for cork oak tissues in response to abiotic drought, heat and cold, salt and biotic stress Phytophthora cinnamomi infection. | NO
6997531 | Pseudomonas | drought | Pelvetiopsis hybrida | Evaluation of Two Pseudomonas Strains to Increase Plant Growth and Stress Tolerance in Ornamental Crops The two Pseudomonas strains identified in the high-throughput trial were evaluated for their ability to increase plant size and flower number in Pelvetiopsis hybrida, Impatiens walleriana, and Viola wittrockiana subjected to drought and low-nutrient conditions. | NO
6898677 | Penicillium | drought | wheat | The Next Generation Sequencing NGS technology was employed for mapping core seed endophyte mycobiomes in wheat including host-mediated and subsequent-generations mycobiome selection under drought stress modified by Penicillium inoculation into seed. | NO
7933552 | Aspergillus aculeatus | heat | perennial ryegrass | To further elucidate the regulatory mechanism of Aspergillus aculeatus to photosynthesis in perennial ryegrass under drought and heat stress, the fluorescence parameters were extracted and calculated from the OJIP curves. | NO
9610570 | Burkholderia phytofirmans | salt-stressed | Chenopodium quinoa | Reports on the endophytic bacteria Burkholderia phytofirmans showed that water stress was alleviated in the salt-stressed Chenopodium quinoa plants -REF-. | NO
10785826 | Azospirillum | salt | rice | Furthermore, we used a transcriptomic approach to identify the genetic pathways contributing to Azospirillum brasilense-mediated salt tolerance in rice. | NO
9205400 | Neocamarosporium goegapense | salt | barley | The present study is therefore focused on the possible role of three halotolerant endophytic fungi, i.e., Periconia macrospinosa, Neocamarosporium goegapense, and N. chichastianum, isolated from roots of salt lake plants growing in the central desert of Iran, in alleviating the adverse effects of salinity and drought stresses on barley under greenhouse conditions. | NO
10516563 | Achromobacter | salt | wild rice | Among them six different genera Bacillus, Microbacterium, Achromobacter, Paraburkholderia, Aeromonas, Pseudomonas were isolated from commercial rice and seven different genera Bacillus, Aeromonas, Achromobacter, Microbacterium, Staphylococcus, Oerskovia, Cellulomonas from wild rice from both control unpaired and paired conditions under 0mM and 100mM salt stress. | NO
9205400 | Neocamarosporium goegapense | salinity | barley | The present study is therefore focused on the possible role of three halotolerant endophytic fungi, i.e., Periconia macrospinosa, Neocamarosporium goegapense, and N. chichastianum, isolated from roots of salt lake plants growing in the central desert of Iran, in alleviating the adverse effects of salinity and drought stresses on barley under greenhouse conditions. | NO
10853390 | Mesorhizobium loti | drought | Medicago truncatula | Most recently, it has been demonstrated that changes in nitrogenase activity as well as in global gene expression have occurred not only in nodules from Medicago truncatula and Lotus japonicum in response to drought, but also in their symbiotic partners Sinorhizobium meliloti and Mesorhizobium loti, which adjust their gene expression in response to water shortage -REF-. | NO
7704454 | Phytophthora | salt | tomato | For instance, tomato and Arabidopsis grown under high salinity conditions displayed an increased susceptibility to infection with obligate biotrophic oomycete Phytophthora spp -REF-; -REF-, whereas tomato resistance toward infection with the necrotrophic fungus Botrytis cinerea was not affected under salt stress -REF-. | NO
8082249 | Trichoderma asperellum | drought | sugarcane | Here, we examined the effect of Trichoderma asperellum inoculation on sugarcane plant above and belowground development under drought stress and investigated the role of this fungus on inducing tolerance to drought at physiological and biochemical levels. | NO
9142908 | Trichoderma longibrachiatum | salt | maize | Here, single, dual-inoculated Trichoderma longibrachiatum MF, AM fungal community or Glomus sp., and non-inoculated maize Zea may L. were subjected to different salinity levels 0, 75, 150, and 225 mM NaCl to test the synergistic effects of dual inoculants on maize plants in different salt stress conditions. | NO
9706007 | Rhizobium | drought | Bambara groundnut | Different Rhizobium species such as R. strain R1, Rhizobium tropici R2, R. cellulosilyticum R3, Rhizobium taibaishanense R4, and Ensifer meliloti R5 strains that were isolated from the rhizosphere of Bambara groundnut plants to enhanced seed germination of soybean PAN 1532 R plants when exposed to drought. | NO
9393590 | Jejubacter calystegiae | Salt | Seidlitzia | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran -REF-; -REF-; -REF-; -REF-. | NO
8082249 | Trichoderma asperellum | drought | sugarcane | The treatments consisted of sugarcane plants inoculated or not with Trichoderma asperellum and grown under drought stress and adequate water availability. | NO
10516563 | Achromobacter | salt | rice | Among them six different genera Bacillus, Microbacterium, Achromobacter, Paraburkholderia, Aeromonas, Pseudomonas were isolated from commercial rice and seven different genera Bacillus, Aeromonas, Achromobacter, Microbacterium, Staphylococcus, Oerskovia, Cellulomonas from wild rice from both control unpaired and paired conditions under 0mM and 100mM salt stress. | NO
7343901 | Entamoeba coli | low temperature | tobacco | The AtMT2 promoter was selected since it represents a general abiotic stress promoter and over-expression of MTs in various model systems like Arabidopsis, tobacco, yeast and Entamoeba coli established its functional role in homeostasis and tolerance to heavy metal ions, high salinity, drought, low temperature, heavy metal ions, ABA, and ethylene. | NO
7704454 | Botrytis | drought | tomato | Conversely, drought-stressed tomato are less susceptible to Botrytis infection -REF-, whereas drought stress in Arabidopsis plants resulted in an increased Botrytis growth rate in an accession-dependent manner -REF-. | NO
8952307 | Pseudomonas syringae | heat | broccoli | For salt, ABA and SA treatments, the roots of broccoli plants were immersed in nutrient solution containing 100 mM NaCl, 5 µM ABA and 2 mM SA, respectively, at room temperature; for heat treatment, hydroponic seedlings were transferred into a 37 °C growth chamber; for pathogen treatment, the Pseudomonas syringae pv. | NO
8228783 | Verticillium | salinity | dahlia | In this study, two detrimental pathogens, Verticillium dahlia cause potato early drying and Alternaria solani causal agent of early blight were studied for their interaction with salinity. | NO
9152913 | actinomyces | salt | Phragmites communis | To obtain the beneficial actinomyces resources with salt tolerance, thirteen isolates were isolated from rhizosphere saline and alkaline soil of Phragmites communis. | NO
8416046 | Pseudomonas oryzihabitans | salt | tomato | To confirm that AXSa06, identified as Pseudomonas oryzihabitans, was able to alleviate salt stress in tomato seedlings, plant-growth, and physiological traits were recorded in treatments with or without 200 mM NaCl. | NO
9518148 | Priestia aryabhattai | drought | wheat | The aim of the current study was to address the objectives: i isolation of endophytes from tissue of wheat crops; ii evaluation of abiotic salinity, drought, heavy metal stress tolerance, antagonistic potential against fungal pathogens, and extracellular enzymes production by endophytic isolates; iii assessment of essential PGP metabolite production including indole-3-acetic acid IAA, siderophores, NH3, HCN and ACC deaminase, and mineral P, K and Zn solubilization by endophytes; iv identification using 16S rRNA of endophytic strain BPR-9 and assessment of synthesis of PGP substances under saline conditions; v evaluation of inoculation impact of Priestia aryabhattai strain BPR-9 on germination, length and vigor indices of Triticum aestivum L. seedlings; and vi determination of chlorophyll a and b, carotenoids, relative leaf water content RLWC, electrolyte leakage EL and antioxidant enzymes in salt-treated and Priestia aryabhattai strain BPR-9-inoculated wheat seedlings. | NO
11224271 | Bacillus | water stress | Capsicum annuum | This is the first study to conduct a comprehensive assessment of the potential of Bacillus genus rhizobacteria as promoters of plant growth and mitigators of water stress in chiltepin seedlings Capsicum annuum var. | NO
10516563 | Paraburkholderia | salt | rice | Among them six different genera Bacillus, Microbacterium, Achromobacter, Paraburkholderia, Aeromonas, Pseudomonas were isolated from commercial rice and seven different genera Bacillus, Aeromonas, Achromobacter, Microbacterium, Staphylococcus, Oerskovia, Cellulomonas from wild rice from both control unpaired and paired conditions under 0mM and 100mM salt stress. | NO
